Iso3,StartDate,EndDate,Area Code,Area Code (M49),Area,Item Code,Item,Element Code,Element,Months Code,Months,Year Code,Year,Unit,Value,Flag,Note
#country+code,#date+start,#date+end,,,#country+name,#indicator+code,#indicator+name,,,,,,#date+year,#indicator+type,#indicator+value+num,,
LKA,2017-10-01,2017-10-31,38,'144,Sri Lanka,23014,Food price inflation,6121,Value,7010,October,2017,2017,%,14.659686,E,
LKA,2018-10-01,2018-10-31,38,'144,Sri Lanka,23014,Food price inflation,6121,Value,7010,October,2018,2018,%,-6.621005,E,
LKA,2019-10-01,2019-10-31,38,'144,Sri Lanka,23014,Food price inflation,6121,Value,7010,October,2019,2019,%,7.334963,E,
LKA,2020-10-01,2020-10-31,38,'144,Sri Lanka,23014,Food price inflation,6121,Value,7010,October,2020,2020,%,10.554290,E,
LKA,2021-10-01,2021-10-31,38,'144,Sri Lanka,23014,Food price inflation,6121,Value,7010,October,2021,2021,%,11.675824,E,
LKA,2022-10-01,2022-10-31,38,'144,Sri Lanka,23014,Food price inflation,6121,Value,7010,October,2022,2022,%,80.657899,E,
LKA,2023-10-01,2023-10-31,38,'144,Sri Lanka,23014,Food price inflation,6121,Value,7010,October,2023,2023,%,-5.243129,E,
LKA,2001-11-01,2001-11-30,38,'144,Sri Lanka,23014,Food price inflation,6121,Value,7011,November,2001,2001,%,18.642748,E,
LKA,2002-11-01,2002-11-30,38,'144,Sri Lanka,23014,Food price inflation,6121,Value,7011,November,2002,2002,%,11.293153,E,
LKA,2003-11-01,2003-11-30,38,'144,Sri Lanka,23014,Food price inflation,6121,Value,7011,November,2003,2003,%,5.522499,E,
LKA,2004-11-01,2004-11-30,38,'144,Sri Lanka,23014,Food price inflation,6121,Value,7011,November,2004,2004,%,16.365828,E,
LKA,2005-11-01,2005-11-30,38,'144,Sri Lanka,23014,Food price inflation,6121,Value,7011,November,2005,2005,%,11.099701,E,
LKA,2006-11-01,2006-11-30,38,'144,Sri Lanka,23014,Food price inflation,6121,Value,7011,November,2006,2006,%,15.516977,E,
LKA,2007-11-01,2007-11-30,38,'144,Sri Lanka,23014,Food price inflation,6121,Value,7011,November,2007,2007,%,24.403963,E,
LKA,2008-11-01,2008-11-30,38,'144,Sri Lanka,23014,Food price inflation,6121,Value,7011,November,2008,2008,%,20.354006,E,
LKA,2009-11-01,2009-11-30,38,'144,Sri Lanka,23014,Food price inflation,6121,Value,7011,November,2009,2009,%,3.648630,E,
LKA,2010-11-01,2010-11-30,38,'144,Sri Lanka,23014,Food price inflation,6121,Value,7011,November,2010,2010,%,8.580972,E,
LKA,2011-11-01,2011-11-30,38,'144,Sri Lanka,23014,Food price inflation,6121,Value,7011,November,2011,2011,%,5.878041,E,
LKA,2012-11-01,2012-11-30,38,'144,Sri Lanka,23014,Food price inflation,6121,Value,7011,November,2012,2012,%,11.857135,E,
LKA,2013-11-01,2013-11-30,38,'144,Sri Lanka,23014,Food price inflation,6121,Value,7011,November,2013,2013,%,6.969047,E,
LKA,2014-11-01,2014-11-30,38,'144,Sri Lanka,23014,Food price inflation,6121,Value,7011,November,2014,2014,%,7.468795,E,
LKA,2015-11-01,2015-11-30,38,'144,Sri Lanka,23014,Food price inflation,6121,Value,7011,November,2015,2015,%,4.578755,E,
LKA,2016-11-01,2016-11-30,38,'144,Sri Lanka,23014,Food price inflation,6121,Value,7011,November,2016,2016,%,1.488616,E,
LKA,2017-11-01,2017-11-30,38,'144,Sri Lanka,23014,Food price inflation,6121,Value,7011,November,2017,2017,%,15.703192,E,
LKA,2018-11-01,2018-11-30,38,'144,Sri Lanka,23014,Food price inflation,6121,Value,7011,November,2018,2018,%,-3.877703,E,
LKA,2019-11-01,2019-11-30,38,'144,Sri Lanka,23014,Food price inflation,6121,Value,7011,November,2019,2019,%,4.034135,E,
LKA,2020-11-01,2020-11-30,38,'144,Sri Lanka,23014,Food price inflation,6121,Value,7011,November,2020,2020,%,9.395973,E,
LKA,2021-11-01,2021-11-30,38,'144,Sri Lanka,23014,Food price inflation,6121,Value,7011,November,2021,2021,%,16.905249,E,
LKA,2022-11-01,2022-11-30,38,'144,Sri Lanka,23014,Food price inflation,6121,Value,7011,November,2022,2022,%,68.892659,E,
LKA,2023-11-01,2023-11-30,38,'144,Sri Lanka,23014,Food price inflation,6121,Value,7011,November,2023,2023,%,-2.186964,E,
LKA,2001-12-01,2001-12-31,38,'144,Sri Lanka,23014,Food price inflation,6121,Value,7012,December,2001,2001,%,13.517612,E,
LKA,2002-12-01,2002-12-31,38,'144,Sri Lanka,23014,Food price inflation,6121,Value,7012,December,2002,2002,%,14.114947,E,
LKA,2003-12-01,2003-12-31,38,'144,Sri Lanka,23014,Food price inflation,6121,Value,7012,December,2003,2003,%,6.228186,E,
LKA,2004-12-01,2004-12-31,38,'144,Sri Lanka,23014,Food price inflation,6121,Value,7012,December,2004,2004,%,17.308269,E,
LKA,2005-12-01,2005-12-31,38,'144,Sri Lanka,23014,Food price inflation,6121,Value,7012,December,2005,2005,%,6.874611,E,
LKA,2006-12-01,2006-12-31,38,'144,Sri Lanka,23014,Food price inflation,6121,Value,7012,December,2006,2006,%,16.874757,E,
LKA,2007-12-01,2007-12-31,38,'144,Sri Lanka,23014,Food price inflation,6121,Value,7012,December,2007,2007,%,23.610370,E,
LKA,2008-12-01,2008-12-31,38,'144,Sri Lanka,23014,Food price inflation,6121,Value,7012,December,2008,2008,%,17.608197,E,
LKA,2009-12-01,2009-12-31,38,'144,Sri Lanka,23014,Food price inflation,6121,Value,7012,December,2009,2009,%,6.245954,E,
LKA,2010-12-01,2010-12-31,38,'144,Sri Lanka,23014,Food price inflation,6121,Value,7012,December,2010,2010,%,8.486849,E,
LKA,2011-12-01,2011-12-31,38,'144,Sri Lanka,23014,Food price inflation,6121,Value,7012,December,2011,2011,%,6.072180,E,
LKA,2012-12-01,2012-12-31,38,'144,Sri Lanka,23014,Food price inflation,6121,Value,7012,December,2012,2012,%,11.472567,E,
LKA,2013-12-01,2013-12-31,38,'144,Sri Lanka,23014,Food price inflation,6121,Value,7012,December,2013,2013,%,5.795488,E,
LKA,2014-12-01,2014-12-31,38,'144,Sri Lanka,23014,Food price inflation,6121,Value,7012,December,2014,2014,%,11.799040,E,
LKA,2015-12-01,2015-12-31,38,'144,Sri Lanka,23014,Food price inflation,6121,Value,7012,December,2015,2015,%,2.552817,E,
LKA,2016-12-01,2016-12-31,38,'144,Sri Lanka,23014,Food price inflation,6121,Value,7012,December,2016,2016,%,2.317597,E,
LKA,2017-12-01,2017-12-31,38,'144,Sri Lanka,23014,Food price inflation,6121,Value,7012,December,2017,2017,%,12.751678,E,
LKA,2018-12-01,2018-12-31,38,'144,Sri Lanka,23014,Food price inflation,6121,Value,7012,December,2018,2018,%,-4.464286,E,
LKA,2019-12-01,2019-12-31,38,'144,Sri Lanka,23014,Food price inflation,6121,Value,7012,December,2019,2019,%,8.644860,E,
LKA,2020-12-01,2020-12-31,38,'144,Sri Lanka,23014,Food price inflation,6121,Value,7012,December,2020,2020,%,7.455197,E,
LKA,2021-12-01,2021-12-31,38,'144,Sri Lanka,23014,Food price inflation,6121,Value,7012,December,2021,2021,%,21.480987,E,
LKA,2022-12-01,2022-12-31,38,'144,Sri Lanka,23014,Food price inflation,6121,Value,7012,December,2022,2022,%,58.515790,E,
LKA,2023-12-01,2023-12-31,38,'144,Sri Lanka,23014,Food price inflation,6121,Value,7012,December,2023,2023,%,1.635112,E,
